courseURI,courseName,courseSubject,courseNumber,universityName,universityURI
file:///Users/jatin/workspace/roboprof/data#9122859851,DIRECTED STUDIES,HUMA,860,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4945109812,DECISION MODELS/SERV. SEC,INDU,6151,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5213225411,One-Act Project,ACTT,436,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1151996758,ADV. CONCEPTS/QUALITY IMPR.,INDU,6341,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4992391316,PROD. SYST. AND INVENTORY,INDU,6211,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8255263566,Continuous-Time Signals and Systems,ELEC,242,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3175140625,PERIODS AND TERRITORIES,ARTH,801,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9988700761,EARTHQUAKE ENGINEERING,CIVI,7001,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7572054193,The Atlantic World,HISW,274,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1293073236,Traduction générale de l'anglais au français I,FTRA,202,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8144384946,SPEC DOCTORAL LEVEL STUDIES,SPEC,806,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4794578996,Introduction aux cultures de la francophonie,FLIZ,230,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3357274914,SELECTED TOPICS IN GEOG,GEOG,298,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2560917811,Statistics II,SOCI,213,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4036506585,Study in a Special Subject,TESL,491,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1631573275,Heat Transfer I,MECH,352,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5634414719,SELECTED TOPICS WOMEN STUDY,INTE,307,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7761499163,Scientific Communication,BIOL,423,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3494660296,Introduction to Software Engineering,COMP,354,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5165830959,Selected Topics in Economics,ECON,298,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7918532536,ASSESSMENT PRACTICUM II,PSYC,707A,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8118485409,SELECTED TOPICS IN LING,LING,399,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5922476740,SPECIAL TOPICS IN FINANCE,FINA,595,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3668110193,Administrative Law,POLI,325,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2737570898,Theology and Bioethics,THEO,353,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8491989464,Introduction to Modern Standard Arabic II,MARA,206,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5492305959,SPEC MASTER'S LEVEL STUDIES,SPEC,611,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9662745853,PHIL ISSUES IN EDUC RESEARCH,ESTU,601,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6746440073,HISTORY OF THE BALKANS,HISW,208,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3042971487,Self and Society,SOCI,275,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9487199215,Engineering & Computer Science Graduate Research Essentials,GPLL,238,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4331096903,CROSS-CULTURAL MANAGEMENT,CEBU,1160,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5662080859,Statics,ENGR,242,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2813081443,INTERNATIONAL JOURNALISM,JOUR,610,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7028683584,"International Banking: Operations, Policy and Strategy",FINA,482,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8765906947,RESPECTING DIVERSITY IN HUMAN RELATIONS,AHSC,311,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2096206029,Honours Thesis,CLAS,451,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2257811346,TOP RELI & PHIL THOUGHT II,TRES,568,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6880933584,EARLY MODERN EUROPE,HISW,207,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7520719162,SEM IN PROB/STATS/ACT MATH,MAST,899,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4229189553,ADVANCED TOPICS IN BIOLOGY SCIENTIFIC COMMUNICATION,BIOL,498R,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7406610835,FINANCIAL DATA ANALYTICS  I,MSCA,610,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3681986820,Plato,PHIL,480,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2939838041,Perspectives of Art History II,ARTH,202,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4415342952,EXTRAMURAL PRACTICUM I:CHILD,PSYC,713A,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5111137798,Introduction to First Peoples Studies,FPST,201,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3480797916,Metal Casting: Bronze and Aluminum I,SCUL,311,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3162663352,Advanced Topics in History,HIST,498,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8447435899,GROWTH AND DEVELOPMENT,ECON,623,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5578385452,Black and White II Fine Art Printing,PHOT,301,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8993896470,Ancient Political Texts,POLI,416,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7392275290,READING COURSE,RELI,816,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5039659608,TOPICS IN THE HUMANITIES IV,LUCC,328,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9584152070,Writing for Media,ENGL,417,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2457225208,The Audience and the Performance Event,TDEV,210,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6577280385,Collage,PTNG,440,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1396088921,"WEB, TECH, TRADUCTION THÉORIES ET CRITIQUES",FTRA,668,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5861779104,ADVANCED HUMAN DEVELOPMENT,PSYC,716,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9622662765,Honours Thesis,PSYC,495,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6934930271,SPECIAL TOPICS,INTE,298,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5581752054,VLSI PROCESS TECHNOLOGY,ELEC,424,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7781191258,SELECTED TOPICS IN BEHAVIOR,SPEC,851,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3288304802,History and Sound,HIST,397,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5979985245,Soil Mechanics,CIVI,432,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3227911421,Initiation au français écrit,FRAN,219,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4873672661,TOPICS/SOFTWARE ENGINEERING,SOEN,691,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1027623609,AERODYNAMICS,AERO,464,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2225035013,MICROFLUIDIC SYSTEMS,ENGR,6221,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5557013639,Certification of Entrepreneurial Skills Development,CEPD,410E,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2937374480,STUDIES 19TH C LITERATURE,ENGL,622,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9700315155,SPEC DOCTORAL LEVEL STUDIES,SPEC,809,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8458742538,INTERMEDIATE REPORTING,JOUR,208,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6896439678,Industrial and Environmental Biotechnology,BIOL,484,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2801982360,Understanding Digital and Web Analytics to Thrive,CEPS,1401EO,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6556224059,LABORATORY TECHNIQUES,EXCI,612,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6312734890,Honours Seminar,CLAS,450,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3626961702,Data Structures and Algorithms,COMP,352,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5398461014,Tutorat en traduction,FTRA,492,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1079190108,Topics in Judaic Studies,RELI,801,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9804279892,HISTOIRE GENERALE DE LA TRAD,FTRA,602,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9018655364,The Thought of Karl Marx (also listed as SOCI 429),ANTH,429,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2785970855,Internship Field Placement II,CHST,692,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4043353410,Rhetoric and Communication,COMS,465,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9461400006,Littérature et culture françaises du Moyen Âge au XVIIe siècle,FLIT,300,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2244163471,Global Politics,POLI,215,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2913021819,Sociolinguistics,LINZ,300,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6393089066,FOUNDATIONS/SEMANTIC WEB,COMP,6531,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9623940244,SPEC TOPICS IN BIOL CHEM II,BIOL,684,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1410769863,SELECTED TOPICS IN BIOCHEM.,CHEM,675,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1495663202,Special Topics in Human Systems Intervention,AHSC,683,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7616696626,United States in the 19th Century: The Era of the Civil War,HIST,356,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4864831696,DOCTORAL COMPREHENSIVE EXAM,ETEC,891,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1245219317,Introduction to Digital Communications,ELEC,462,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2415899677,History of Russia 1694-1917,HIST,377,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9385810619,Research Methods,EXCI,310,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6025669039,Selected Readings in Multidisciplinary Study,SCOL,370,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3128112028,Introduction to Modern German Literature I,GERM,310,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7991324746,Introduction to Quantitative Finance,MACF,301,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8819356610,Topics in Judaic Studies,RELI,818,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4143065453,Film and Moving Image Studies Specialization Seminar,FMST,450,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1507719079,Prekindergarten Internship and Seminar,EDUC,294,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6236443916,Behavioural Ecology,BIOL,354,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1330779528,EDUC STUDIES AREA TUTORIAL,EDUC,840,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8130337490,Basic Quantitative Skills for Administration,COMM,610,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2806521835,INTRODUCTION TO SIX SIGMA,INDU,6321,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5298811135,Applied Genetic and Evolutionary Systems,COEN,6321,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8006882034,REAL ESTATE FINANCE,FINA,420,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8885004864,Introduction to Metaphysics,PHIL,265,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7896473603,Wind Turbine Engineering,MECH,468,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2603350289,SEL TOPS/CHINESE LANG/CLTRE,MCHI,398,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2735474572,Transitioning from Team Member to Team Leader,CEPS,1073EO,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2219441826,AGE OF ENLIGHTENMENT,HIST,382,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4684846888,Experimental Film,FMST,318,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7272082364,Honours Project in Pure and Applied Mathematics,MATH,496,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1845304651,Statistics,STAT,250,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5533425736,ANCIENT JUDAISM,RELI,326,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5004007036,TOPICS IN THE HIST OF EDUC I,ESTU,628,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3404258789,MBA PRACTICUM PROJECT,MBA,632,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2088356102,SELECTED TOPICS IN LIBS.ST.,LIBS,398,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3791813311,Thermal Analysis of Buildings,BLDG,476,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3917396336,HISTORIES AND THEORIES OF DESIGN,ARTH,665,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6993845582,Research Paper Preparation,THEO,6910,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4085521078,HISTORIOGRAPHY/CDN ART HIST.,ARTH,632,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8482829601,Private Equity,FINA,664,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1536514343,SPEC DOCTORAL LEVEL STUDIES,SPEC,841,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2702570718,Computer Numerically Controlled Machining,MECH,414,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8746991791,TUTORIAL IN US HISTORY,HIST,839,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5504422782,STUDIO PROJECT,PROJ,691,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1891618159,SPEC MASTER'S LEVEL STUDIES,SPEC,605,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2586247409,PSYC LING ASP OF SLA,APLI,624,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3827922179,Clinical Exercise Physiology Internship I,EXCI,383,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9725668084,Special Issues in Educational Technology,ETEC,693,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4754757052,Introduction to Society,SOCZ,203,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8295380378,HUMAN-COMPUTER INTERACTIONS,COMS,879,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7101201443,INTERNATIONAL FINANCIAL MGMT,FINA,370,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3182826372,Medicinal Chemistry,CHEM,428,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7905380820,PROBABILITY THEORY,MAST,671,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4573616157,Religion and Politics,POLI,389,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1521394481,INTERMEDIATE TOPICS/BIOLOGY,BIOL,398,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1005641749,RDG COURSE IN CHRISTIANITY,RELI,649,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1521462475,KNOWLEDGE MANAGEMENT,ETEC,652,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8984664953,THESIS,HUMA,890,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2305921268,AIRCRAFT STRESS ANALYSIS,AERO,486,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4773394243,Data Analytics,COMP,333,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2024902004,Fundamental Nutrition,BIOL,203,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6051068913,Furthering Your Professional Skills,GSPD,604,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4412538416,Creative Process III,DANC,401,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5248630699,Ceramics I,CERA,230,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6305075767,Global Business Environment,COMM,211,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4997391385,ADVANCED TOPICS IN PHYSICS,PHYS,499,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8492353497,Current Sound Practice Seminar,EAST,361,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3945287612,Independent Study I,JPER,471,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7034886831,BIG DATA INFRASTRUCTURE,CEBD,1261,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7382113970,Classical Text Project,ACTT,460,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3244079777,Studies in American Literature,ENGL,659,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9274297901,TOPICS IN COMPARATIVE RELIGION AND ETHICS,RELI,831,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4972819985,Intermediate German II,GERM,242,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9388784443,SELECTED TOPICS IN SOCIOLOGY,SOCI,399,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4710907570,Internal Practicum III: Child and Adolescent,PSYC,825,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9680654741,GEOMETRY AND TOPOLOGY,MATH,480,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3274850650,Geology and Soil Mechanics,BLDG,432,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7988790443,Law and Society,SOCI,363,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8196634324,Introduction to  Irish Studies,IRST,203,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8133698913,DOCTORAL THESIS PROPOSAL,INDI,887,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6741071880,FUND/HUMAN PERFORM TECH,ETEC,651,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7944936728,STUDIO INQUIRY,ARTE,610,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8831038505,DIRECTED STUDIES PLAYWR/MUSIC THE PART II,HUMA,856O,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3008985496,STUDIES ERLY ENGL LIT MEDIEV,ENGL,609,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3357280030,Advanced Concepts in Quality Improvement,INDU,475,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1793607852,INFO. RETRIEVAL & WEB SEARCH,COMP,6791,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8769924134,"Casting, Welding, Heat Treating, and Non-Destructive Testing",MECH,423,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7656400051,TOPICS/INFORMAT N SYS ENGR,INSE,691,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9916544396,Integrative Seminar,COMS,800,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4289546143,History of Ireland,HIST,211,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7648111836,MBA Research Paper,MBA,651,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
